,lind_id,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
29,,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9511,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532,31.9532
30,,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.9502,31.953,31.953,31.953,31.9515,31.9525,31.953,31.953,31.9515,31.953,31.953,31.9525,31.953,31.953,31.9507,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953,31.953
31,,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528
32,,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9496,31.9537,31.9467,31.947,31.9507,31.9536,31.9537,31.9537,31.9537,31.9537,31.9537,31.9528,31.9537,31.948,31.9537,31.9537,31.9465,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9432,31.9497,31.9537,31.9537,31.9474,31.9525,31.9537,31.9537,31.9537,31.9532,31.9484,31.9537,31.9469,31.9522,31.9537,31.9524,31.9537,31.9537,31.9537,31.9408,31.9512,31.9537,31.9537,31.9537,31.9521,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9407,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537,31.9537
33,,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9539,31.9542,31.9551,31.9555,31.9555,31.9555,31.9555,31.9535,31.9555,31.9555,31.9536,31.9555,31.9555,31.9555,31.9517,31.953,31.9467,31.9555,31.9555,31.9482,31.9468,31.9415,31.9533,31.944,31.9555,31.9499,31.9444,31.9482,31.9535,31.9545,31.9478,31.9467,31.9543,31.9399,31.9508,31.9386,31.9496,31.9419,31.948,31.9413,31.9396,31.9373,31.9411,31.9369,31.9325,31.9535,31.9521,31.9555,31.9555,31.9538,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555,31.9555
34,,31.9538,31.9444,31.9444,31.9538,31.9444,31.9444,31.9444,31.9444,31.9538,31.9444,31.9444,31.9538,31.9444,31.9444,31.9444,31.9538,31.9538,31.9538,31.9444,31.9538,31.9538,31.9538,31.9444,31.9444,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9538,31.9444,31.9538,31.9538,31.9538
35,,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9444,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9398,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524,31.9524
36,,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9519,31.9533,31.9438,31.9432,31.9251,31.9321,31.9304,31.9391,31.9445,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533,31.9533
37,,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9369,31.9243,31.9162,31.9162,31.9162,31.9162,31.9162,31.9162,31.9162,31.9162,31.9162,31.9292,31.9626,31.9597,31.9626,31.9626,31.9626,31.9504,31.9626,31.9467,31.9599,31.9604,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9615,31.9602,31.9626,31.9467,31.9477,31.927,31.9582,31.9204,31.9162,31.9162,31.9162,31.9162,31.9162,31.9162,31.9162,31.9442,31.9626,31.9626,31.9596,31.9624,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626,31.9626
38,,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9614,31.9365,31.9232,31.9164,31.9164,31.9164,31.9164,31.9164,31.9164,31.9164,31.9164,31.9164,31.9299,31.9627,31.9585,31.9627,31.9627,31.9627,31.9495,31.9627,31.9437,31.958,31.9616,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9608,31.9598,31.9627,31.9468,31.9454,31.9264,31.9564,31.9193,31.9164,31.9164,31.9164,31.9164,31.9164,31.9164,31.9164,31.9456,31.9627,31.9627,31.9593,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627,31.9627
39,,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.9444,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952,31.952
40,,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518
41,,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.957,31.9546,31.9377,31.9504,31.9574,31.9465,31.9542,31.9536,31.9562,31.9385,31.9388,31.9529,31.9383,31.9319,31.9402,31.9346,31.9425,31.9305,31.9381,31.9305,31.9322,31.9428,31.9418,31.9384,31.9417,31.9459,31.9433,31.9389,31.9374,31.9394,31.9426,31.9373,31.9463,31.9533,31.9574,31.9574,31.9574,31.9571,31.9568,31.9452,31.9463,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9562,31.9375,31.9523,31.9574,31.9543,31.9574,31.9574,31.9513,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574,31.9574
42,,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9444,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518,31.9518
43,,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9341,31.9008,31.9008,31.9008,31.9008,31.9008,31.9008,31.9009,31.9087,31.9172,31.9129,31.9618,31.9618,31.9618,31.9618,31.9618,31.9609,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9535,31.9079,31.9313,31.9255,31.9044,31.9008,31.9251,31.91,31.9303,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618,31.9618
44,,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9444,31.9523,31.9444,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9156,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9513,31.9476,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.951,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523,31.9523
45,,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516,31.9516
46,,31.9517,31.9517,31.9517,31.9517,31.9444,31.9517,31.9517,31.9517,31.9444,31.9517,31.9517,31.9444,31.9517,31.9517,31.9517,31.9517,31.9444,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517,31.9517
47,,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9444,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514
48,,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9444,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9324,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515,31.9515
49,,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9444,31.9444,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514,31.9514
50,,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.9515,31.954,31.9508,31.899,31.8931,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.9029,31.9099,31.954,31.954,31.954,31.9029,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954,31.954
51,,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512
52,,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9386,31.9494,31.9444,31.9522,31.9522,31.9492,31.9395,31.9504,31.9522,31.948,31.9522,31.9383,31.9522,31.9457,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9466,31.9444,31.9487,31.9522,31.9522,31.9522,31.9522,31.948,31.9522,31.9522,31.9522,31.9468,31.9522,31.9482,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522,31.9522
53,,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9444,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512,31.9512
54,,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9484,31.9019,31.9014,31.89,31.89,31.89,31.8901,31.9129,31.9445,31.945,31.9236,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9469,31.9578,31.9514,31.9352,31.9015,31.9291,31.9332,31.9384,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581
55,,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9401,31.945,31.9557,31.8977,31.9439,31.9557,31.9557,31.9448,31.9364,31.9557,31.9298,31.9557,31.9557,31.9557,31.9365,31.9557,31.9557,31.9557,31.9335,31.9381,31.9557,31.9451,31.9557,31.9557,31.9557,31.9295,31.9557,31.9557,31.9332,31.9357,31.9557,31.9557,31.9557,31.9309,31.9263,31.9338,31.9269,31.9557,31.9499,31.9557,31.9557,31.9557,31.9557,31.9214,31.9557,31.9557,31.9475,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557,31.9557
56,,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951
